rn,unix_tstamp,synth_browser_category,synth_page_url,synth_geo_city
189,1556696957,1,https://www.ad.nl/show/barney-geniet-van-break-met-piepjonge-liefde-en-marco-traint-zich-suf~a34d9d02/,Amsterdam
190,1556697125,1,https://www.ad.nl/formule-1/live-verstappen-kiest-voor-andere-strategie-dan-concurrentie-hamilton-aan-kop~a2a8cb3c/,Ede
191,1556697277,4,https://www.ad.nl/ad-werkt/zo-weet-je-of-het-tijd-is-voor-een-carriereswitch~a78090ad/,Castricum
192,1556697335,1,https://www.ad.nl/economie/topjaar-voor-nederlandse-bouwers-superjachten-gemiddeld-86-miljoen-waard~a582a41c/,Rijswijk
193,1556697344,3,https://www.ad.nl/amersfoort/ss-er-op-oorlogsmonument-in-amersfoort-tekst-aangepast~af7ac5a9/,Utrecht
194,1556697366,1,https://www.ad.nl/binnenland/miljoenenstrop-cbr-verzwegen-voor-tweede-kamer~a84163e3/,Capelle aan den IJssel
195,1556697477,2,https://www.ad.nl/utrecht/deelnemers-utrecht-marathon-krijgen-vergoeding-voor-mislukte-wedstrijd~aeabea12/,Zandvoort
196,1556697517,4,https://www.ad.nl/binnenland/ongekende-achteruitgang-natuur-miljoen-soorten-met-uitsterven-bedreigd~aaa538a6/,Terborg
197,1556697695,4,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,'s-Gravenzande
198,1556697953,1,https://www.ad.nl/ad-werkt/waarom-1-mei-in-nederland-maar-geen-vrije-dag-is~a52f4967/,Rotterdam
199,1556698052,1,https://www.ad.nl/politiek/hans-brusselmans-van-de-sp-lijkt-wel-heel-erg-op-frans-timmermans~a56b6539/,Etten
200,1556698128,4,https://www.ad.nl/binnenland/acrobate-komt-met-schrik-vrij-na-val-uit-paal-bij-voorstelling-circusstad-festival~a7ee7af7/,Roelofarendsveen
201,1556698154,4,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,No City
202,1556698171,4,https://www.ad.nl/economie/groeiende-groep-werkenden-heeft-geen-cent-te-makken~a5b4ebb6/,Tilburg
203,1556698233,4,https://www.ad.nl/buitenland/franse-surfer-overlijdt-na-aanval-door-haai~aa086c9b/,Dordrecht
204,1556698246,3,https://www.ad.nl/show/sylvie-heeft-drie-weken-na-liefdesbreuk-alweer-rijke-man-gestrikt~ae8b4df0/,Rotterdam
205,1556698248,1,https://www.ad.nl/show/mediadirecteur-bnnvara-wil-uitzondering-op-salarisregels-grote-zorg-dat-matthijs-vertrekt~a130bc1b/,Utrecht
206,1556698475,2,https://www.ad.nl/utrecht/utrecht-vandaag-op-slot-veel-straten-afgesloten-voor-de-marathon~a24cfab1/,Alkmaar
207,1556698591,4,https://www.ad.nl/binnenland/voetbalhooligans-zwolle-veroordeeld-voor-georganiseerde-vechtpartij~a7dcf468/,Wehl
208,1556698617,4,https://www.ad.nl/binnenland/ooievaar-doodgeschoten-je-moet-gestoord-zijn~a6e6f0a5/,Alphen aan den Rijn
209,1556698635,1,https://www.ad.nl/binnenland/waarom-moest-oma-diny-dood-ze-doet-geen-vlieg-kwaad~a0be6ae9/,Schiedam
210,1556698672,4,https://www.ad.nl/binnenland/drie-kopschoppers-trappen-martijn-bewusteloos-het-scheelde-niks-of-ik-was-er-niet-meer~ac6d7a79/,Ho Chi Minh City
211,1556698690,1,https://www.ad.nl/show/mediadirecteur-bnnvara-wil-uitzondering-op-salarisregels-grote-zorg-dat-matthijs-vertrekt~a130bc1b/,The Hague
212,1556698786,1,https://www.ad.nl/buitenland/honderdtal-raketten-vanuit-gaza-afgeschoten-naar-israel~aff5559f7/,Zeist
213,1556698941,3,https://www.ad.nl/wonen/huizenmarktdeskundige-dit-gaat-echt-niet-goed~adf84abe/,Rotterdam
214,1556698963,4,https://www.ad.nl/binnenland/landelijke-telefoonstoring-tele2-weer-voorbij~add20f71/,Nijkerk
215,1556699036,4,https://www.ad.nl/buitenland/russisch-vliegtuig-maakt-al-brandend-noodlanding-zeker-13-doden~afc2e9b1/,Ridderkerk
216,1556699131,1,https://www.ad.nl/buitenland/terroristen-vallen-pakistaans-vijfsterrenhotel-binnen-willen-chinezen-doden~aa142d9e/,Oud-Beijerland
217,1556699145,4,https://www.ad.nl/binnenland/cartoonist-eist-dat-sp-omstreden-campagnefilmpje-van-internet-haalt~ac95eea9/,Zwolle
218,1556699258,4,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Haarlem
219,1556699277,1,https://www.ad.nl/binnenland/proef-met-twee-nieuwe-stembiljetten-in-2021~ae474299/,Amsterdam
220,1556699307,4,https://www.ad.nl/buitenland/familie-doodgeschoten-vrouw-krijgt-18-miljoen-aan-smartengeld~aa2609a0/,Leiden
221,1556699351,4,https://www.ad.nl/rotterdam/jolanda-de-witte-d66-voorgedragen-als-burgemeester-van-albrandswaard~a3530d9b/,Leiderdorp
222,1556699552,4,https://www.ad.nl/rotterdam/aangereden-fietsster-helma-van-lit-68-zoekt-heldin-die-bij-haar-bleef~ad4f8686/,Ede
223,1556699642,1,https://www.ad.nl/binnenland/mobiel-internet-5g-kan-weersatellieten-blokkeren-br~a8b23b82/,Katwijk aan Zee
224,1556699785,1,https://www.ad.nl/ad-werkt/zo-gaat-de-politie-om-met-dodenherdenking-een-heterdaadje-zet-je-niet-on-hold~af925b98/,The Hague
225,1556699852,4,https://www.ad.nl/den-haag/alleen-tegenstanders-zwarte-piet-komen-zegje-doen-in-haagse-politiek-over-intocht~a3c16445/,Utrecht
226,1556699855,2,https://www.ad.nl/nederlands-voetbal/van-robben-tot-sjaak-swart-lovende-woorden-voor-van-persie~a9bd4801/,Den Bommel
227,1556700062,3,https://www.ad.nl/politiek/groenlinks-leider-klaver-keert-zich-tegen-eigen-leenstelsel~a5ac3303/,Zoetermeer
228,1556700143,4,https://www.ad.nl/buitenlands-voetbal/depay-met-lyon-in-marseille-te-sterk-voor-strootman~aeed0fce/,Veenendaal
229,1556700275,1,https://www.ad.nl/politiek/hans-brusselmans-van-de-sp-lijkt-wel-heel-erg-op-frans-timmermans~a56b6539/,Gouda
230,1556700607,4,https://www.ad.nl/politiek/groenlinks-leider-klaver-keert-zich-tegen-eigen-leenstelsel~a5ac3303/,Deventer
231,1556701048,3,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,Stuifzand
232,1556701076,4,https://www.ad.nl/tennis/live-bertens-wil-historie-schrijven-finale-in-madrid-begonnen~a9fb5ddc/,Den Bommel
233,1556701092,4,https://www.ad.nl/dossier-instagram/duif-vliegt-in-bocholt-12-kilometer-te-hard-en-wordt-geflitst~aaab41a2/,The Hague
234,1556701126,2,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Rotterdam
235,1556701153,2,https://www.ad.nl/buitenland/dode-en-13-gewonden-bij-brand-in-duits-appartementencomplex~a17b3752/,Elst
236,1556701157,1,https://www.ad.nl/show/cristiano-ronaldo-koopt-duurste-racebolide-ter-wereld~acb9c881/,Haarlem
237,1556701823,1,https://www.ad.nl/binnenland/deze-nieuwe-politieke-partij-is-voor-een-federaal-europa~a3ffe02a/,Schiedam
238,1556701861,3,https://www.ad.nl/nederlands-voetbal/raakt-de-keuken-kampioen-divisie-met-fc-twente-ook-de-aandacht-kwijt~aa69ccff/,Rotterdam
239,1556701885,1,https://www.ad.nl/buitenland/duitsland-wil-mazelenprik-verplichten~a295983a/,Almelo
240,1556701895,1,https://www.ad.nl/politiek/inspectie-waarschuwt-te-weinig-mensen-bij-brandweer-en-politie~a8fa2155/,Zevenaar
241,1556701898,2,https://www.ad.nl/tech/poetin-ondertekent-wet-voor-onafhankelijk-russisch-internet~a7ea4831/,Antwerp
242,1556702066,1,https://www.ad.nl/show/andre-hazes-gaat-met-zoonlief-het-boevenpad-op-en-jongste-lid-3js-stelt-zich-voor~a8599d14/,Rotterdam
243,1556702100,1,https://www.ad.nl/rotterdam/nog-een-keer-kijken-in-het-oude-postkantoor-aan-de-coolsingel~a3644705/,Hoogvliet
244,1556702109,4,https://www.ad.nl/tennis/bertens-overtuigend-naar-finale-in-madrid-na-zege-op-stephens~a95fdce4/,Vessem
245,1556702115,1,https://www.ad.nl/binnenland/tientallen-gemeenten-wachten-ingrijpende-bezuinigingen-om-hoge-zorgkosten~af9ab103/,Rotterdam
246,1556702149,1,https://www.ad.nl/binnenland/drijvend-drugslab-moerdijk-bijna-gezonken-door-op-afstand-bediende-boobytrap~add62d65/,Amsterdam
247,1556702171,2,https://www.ad.nl/nederlands-voetbal/aanklager-wil-feyenoord-fors-straffen-drie-vakken-dicht-en-boete~a351ac71/,Arnhem
248,1556702217,1,https://www.ad.nl/economie/doek-valt-alsnog-voor-coolcat-winkel-gaat-als-webshop-verder~a466e7cf/,Hoogeveen
249,1556702239,4,https://www.ad.nl/zoetermeer/zoetermeer-maakt-inhaalslag-met-woningen-voor-asielzoekers~a41a41d4/,Bosch en Duin
250,1556702290,4,https://www.ad.nl/europees-voetbal/italiaan-rocchi-fluit-londense-europa-league-finale~ab1d1e24/,No City
251,1556702328,1,https://www.ad.nl/koken-en-eten/een-ongezouten-advies-deze-kruiden-vervangen-zout~a8ff208d/,Rotterdam
252,1556702370,1,https://www.ad.nl/binnenland/dominee-veenendaalse-kerk-op-non-actief-om-liefdesaffaire-met-getrouwde-vrouw~aafcb4cf/,Tilburg
253,1556702399,3,https://www.ad.nl/dossier-ajax-spurs/poll-wat-is-het-beste-ajax-aller-tijden~a15b37f8/,Strijen
254,1556702441,3,https://www.ad.nl/buitenland/homo-s-en-lesbiennes-in-cuba-ondanks-verbod-toch-de-straat-op~ad1df048/,Gouda
255,1556702493,3,https://www.ad.nl/rotterdam/politie-houdt-silfano-m-aan-voor-doodschieten-rapper-feis~a5ca888b/,Hoofddorp
256,1556702663,4,https://www.ad.nl/rotterdam/zo-herdenkt-rotterdam-de-doden-sinds-de-tweede-wereldoorlog~a0cfad1b/,Oostvoorne
257,1556702842,4,https://www.ad.nl/binnenland/vluchtelingen-belaagd-in-eigen-huis-in-enschede~a844bf97/,Schiedam
258,1556702922,4,https://www.ad.nl/ad-werkt/tekorten-in-techniek-blijven-groot-bedrijven-werven-vaker-in-het-buitenland~a71eba09/,The Hague
259,1556703021,1,https://www.ad.nl/amersfoort/miranda-zitman-voelde-zich-al-langer-ongelukkig-in-haar-relatie~a3358f60/,Rodenrijs
260,1556703052,3,https://www.ad.nl/rotterdam/limited-edition-tas-van-susan-bijl-een-ode-aan-rotterdam~aebbc3d1/,Edison
261,1556703097,4,https://www.ad.nl/politiek/de-hans-brusselmans-van-de-sp-lijkt-wel-heel-erg-op-frans-timmermans~a56b6539/,Heiloo
262,1556703123,4,https://www.ad.nl/utrecht/primark-is-klaar-voor-opening-en-final-touch-van-hoog-catharijne~a4db4941/,Apeldoorn
263,1556703203,3,https://www.ad.nl/wonen/de-penis-is-de-antenne-van-het-hart~a507ba30/,Tilburg
264,1556703371,1,https://www.ad.nl/tennis/live-bertens-heeft-eerste-set-te-pakken-in-madrid~a9fb5ddc/,Etten
265,1556703389,3,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,Lekkerkerk
266,1556703525,4,https://www.ad.nl/binnenland/mobiel-internet-5g-kan-weersatellieten-blokkeren-br~a8b23b82/,Utrecht
267,1556703747,1,https://www.ad.nl/binnenland/treinverkeer-en-ov-grote-steden-plat-op-28-mei~a8530fd4/,Amsterdam
268,1556703750,1,https://www.ad.nl/ad-werkt/stoppen-met-sociale-media-maakt-gelukkiger-en-productiever~acc060df/,Almere Stad
269,1556703750,3,https://www.ad.nl/zeeland/legionella-uitbraak-in-evergem-maakt-eerste-dodelijk-slachtoffer~ad3fc002/,Amsterdam
270,1556703786,2,https://www.ad.nl/amersfoort/vliegtuig-fotografeert-parkeersituatie-en-wekt-amersfoorters-vroeg-uit-slaap~a279dc5a/,Kampen
271,1556703836,4,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Amsterdam
272,1556703933,1,https://www.ad.nl/utrecht/duits-lied-tijdens-dodenherdenking-te-gevoelig-en-wordt-geschrapt~a4b641c8/,Best
273,1556704037,2,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,The Hague
274,1556704100,4,https://www.ad.nl/binnenland/om-blundert-opnieuw-wederom-foto-kroongetuige-verspreid~a66ccb55/,Etten
275,1556704161,4,https://www.ad.nl/show/sylvie-heeft-drie-weken-na-liefdesbreuk-alweer-rijke-man-gestrikt~ae8b4df0/,Amsterdam
276,1556704186,1,https://www.ad.nl/tech/politie-en-om-halen-grootste-coffeeshop-op-darkweb-offline~a5208764/,Oude-Tonge
277,1556704268,4,https://www.ad.nl/formule-1/gp-zandvoort-moet-herinnering-voor-het-leven-zijn~a4917de7/,'s-Hertogenbosch
278,1556704354,1,https://www.ad.nl/dossier-thijs-h/hoe-stille-thijs-veranderde-in-een-moordverdachte~ad0f2fdd/,Doorn
279,1556704697,2,https://www.ad.nl/amersfoort/amersfoort-zoekt-miljoenen-voor-zorgtekort~ad317470/,Zevenaar
280,1556704797,4,https://www.ad.nl/nieuws/greta-thunberg-effect-bestaat-kinderen-beinvloeden-ouders-over-klimaat~a4b13a6f/,Schiedam
281,1556704857,1,https://www.ad.nl/binnenland/alarm-over-invasie-van-processierups-het-wordt-alleen-maar-erger~ac354da3/,Alphen aan den Rijn
282,1556704876,1,https://www.ad.nl/binnenland/te-dikke-man-mag-weer-niet-in-beeld-komen-tijdens-dodenherdenking~a9cd00d8/,Schiedam
283,1556705240,3,https://www.ad.nl/binnenland/alles-is-feminisme-dus-is-er-nog-veel-te-doen~a5353296/,Heumen
284,1556705330,4,https://www.ad.nl/binnenland/tsunami-aan-toeristen-dit-paasweekend-hoe-ontwijk-je-de-enorme-drukte~aa946fa0/,Eindhoven
285,1556705340,1,https://www.ad.nl/den-bosch/terreurafdeling-pi-vught-schreeuwde-allahoe-akbar-tijdens-dodenherdenking-aanstichter-in-isoleercel~a052ed74/,Amsterdam
286,1556705344,4,https://www.ad.nl/binnenland/drie-kopschoppers-trappen-martijn-bewusteloos-het-scheelde-niks-of-ik-was-er-niet-meer~ac6d7a79/,Maastricht
287,1556705500,4,https://www.ad.nl/dossier-weekend/het-tantra-s-experiment-seksles-om-het-spannend-te-houden-in-bed~ad4bc754/,Venlo
288,1556705625,3,https://www.ad.nl/buitenland/gewapende-overval-curacao-kost-nederlandse-hovenier-53-leven~a2acae34/,Almere Stad
289,1556705633,3,https://www.ad.nl/den-haag/badmeester-raakt-gewond-bij-grote-vechtpartij-in-hofbad-ypenburg~ae29bc54/,Amsterdam
290,1556705678,3,https://www.ad.nl/politiek/boete-of-celstraf-bij-sharia-huwelijk~aff2525e/,Rotterdam
291,1556705747,4,https://www.ad.nl/alphen/sp-telt-70-patienten-bij-huisartsenpost-alphen~aade0d79/,Amersfoort
292,1556705747,1,https://www.ad.nl/buitenland/politieke-leiders-australie-worden-het-eens-homo-s-gaan-niet-naar-de-hel~adf764f9/,Middelburg
293,1556705830,3,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Amsterdam
294,1556705924,4,https://www.ad.nl/buitenland/hamilton-bedankt-doodzieke-harry-5-met-f1-bolide-en-beker-grand-prix-spanje~a800e43b/,Rijswijk
295,1556705924,4,https://www.ad.nl/binnenland/de-zoons-van-jan-stekelenburg-over-hun-leven-mijn-vader-heeft-het-mijne-gered~a87da94d/,Sint Jansteen
296,1556705930,3,https://www.ad.nl/binnenland/ongepaste-postzegel-mag-met-censuurbalkje-voor-tepels-toch~a9a4bbae/,Amersfoort
297,1556705937,4,https://www.ad.nl/show/turkse-zanger-tarkan-komt-naar-afas-live~a5915b82/,Schiedam
298,1556705960,2,https://www.ad.nl/dossier-knvb-beker/live-brutaal-willem-ii-krijgt-kansen-tegen-ajax-in-sfeervolle-kuip~a628b883/,Alphen aan den Rijn
299,1556705992,4,https://www.ad.nl/dossier-formule-1/wk-klassement-verstappen-pakt-derde-plek-hamilton-opnieuw-aan-de-leiding~a4c42e2a/,Olst
300,1556706024,3,https://www.ad.nl/politiek/ruzie-in-vvd-senaatsfractie-om-optreden-jorritsma~a97a1dfb/,Gouda
301,1556706032,1,https://www.ad.nl/den-haag/eindelijk-bezorgt-mcdonald-s-de-big-mac-ook-thuis-in-den-haag~a282d947/,Amsterdam
302,1556706125,3,https://www.ad.nl/politiek/oproep-minister-wees-voorzichtig-met-gebruik-medicijnen-bij-examen~ae79ea24/,Utrecht
303,1556706191,1,https://www.ad.nl/wonen/zaterdag-is-het-internationale-dag-van-het-naakt-tuinieren-laat-je-buren-het-niet-zien~a5ea5bb5/,Bergen op Zoom
304,1556706296,1,https://www.ad.nl/politiek/raadslid-kleine-gemeente-verdient-voortaan-twee-tot-drie-keer-meer~aeb08e89/,Amsterdam
305,1556706364,4,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,Haarlem
306,1556706475,1,https://www.ad.nl/wonen/kloof-tussen-dure-en-betaalbare-woning-steeds-groter~a33225d5/,Drunen
307,1556706664,1,https://www.ad.nl/show/nicolette-verklaart-jamai-de-liefde-en-miljuschka-showt-pure-billen~a5fb7bd2/,Boskoop
308,1556706683,4,https://www.ad.nl/show/eerste-afvaller-it-takes-2-bekend~abb9dc1b/,Amsterdam
309,1556706747,2,https://www.ad.nl/buitenland/veroordeelde-giet-zuur-over-zich-heen-na-veroordeling~a3819d4a/,Barendrecht
310,1556706765,4,https://www.ad.nl/show/actrice-en-zangeres-doris-day-97-overleden~a4a72f08/,Ede
311,1556706777,1,https://www.ad.nl/giro/dumoulin-kijkt-uit-naar-giro-grote-rondes-zijn-het-ultieme-wielrennen~a060f2f4/,Amersfoort
312,1556706851,4,https://www.ad.nl/rotterdam/met-een-zipline-over-de-coolsingel-het-kan-tijdens-de-dakendagen~a0398d87/,The Hague
313,1556706864,4,https://www.ad.nl/binnenland/politie-pakt-27-jarige-hagenaar-op-voor-moorden-in-den-haag-en-brunssummerheide~a8233639/,The Hague
314,1556706878,3,https://www.ad.nl/binnenland/balie-jihadist-wil-in-de-cel-blijven-om-uitzetting-te-voorkomen~aa91f02d/,Rotterdam
315,1556706881,1,https://www.ad.nl/politiek/politie-rukte-4600-keer-uit-voor-incident-met-asielzoekers~a1efde2c/,Gouda
316,1556707036,3,https://www.ad.nl/tech/het-aller-aller-allergrappigste-filmpje-ooit-op-youtube~a925bee6/,Bloemendaal
317,1556707066,4,https://www.ad.nl/rotterdam/wethouder-de-langen-rotterdam-krijgt-meer-opvangplekken-voor-mensen-met-problemen~abf449ae/,Rotterdam
318,1556707112,1,https://www.ad.nl/economie/fusie-staalreus-thyssenkrupp-met-tata-steel-afgeblazen~af0baff7/,Puerto del Rosario
319,1556707141,1,https://www.ad.nl/ad-werkt/waarom-1-mei-in-nederland-maar-geen-vrije-dag-is~a52f4967/,Nootdorp
320,1556707145,1,https://www.ad.nl/politiek/turken-dwingen-tot-inburgering-is-mogelijk~a74e4568/,Reeuwijk
321,1556707150,1,https://www.ad.nl/home/hoogtepunt-hooikoorts-beperkt-examenkandidaten~af44054d/,Nuenen
322,1556707200,1,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Almelo
323,1556707276,1,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Grijpskerke
324,1556707520,2,https://www.ad.nl/buitenland/duif-vliegt-in-bocholt-12-kilometer-te-hard-en-wordt-geflitst~aaab41a2/,Leusden
325,1556707534,1,https://www.ad.nl/show/wielrenster-puck-moonen-na-vijf-jaar-weer-vrijgezel~a5165dd5/,Dodewaard
326,1556707587,4,https://www.ad.nl/rotterdam/groep-van-vijftien-man-bedreigt-handhavers-in-capelle-ze-vreesden-voor-hun-leven~a6a842a0/,Amsterdam
327,1556707748,1,https://www.ad.nl/show/dionne-stax-heeft-nieuwe-liefde-en-gwen-maakt-de-blits-met-pony~a01f6476/,Utrecht
328,1556707864,4,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,Schiedam
329,1556707933,1,https://www.ad.nl/rotterdam/handweigering-zet-kwaad-bloed-rotterdamse-gele-hesjes-voortaan-in-het-oranje~af0059e2/,Assen
330,1556707985,4,https://www.ad.nl/ad-werkt/hier-testen-ze-hoe-goed-sollicitanten-tegen-stress-kunnen~a8fddb67/,Pijnacker
331,1556707993,1,https://www.ad.nl/binnenland/ns-spoor-zandvoort-kan-drukte-formule-1-niet-aan~aaf08af5/,Amsterdam
332,1556707996,1,https://www.ad.nl/delft/situaties-bij-de-vijverhof-aangetroffen-die-onveilig-zijn~af6dcc4c/,Rotterdam
333,1556708024,1,https://www.ad.nl/dordrecht/dordtenaar-ruud-redde-vanmiddag-een-man-uit-de-sloot-hij-lag-te-verdrinken~a8c90c02/,Amsterdam
334,1556708180,3,https://www.ad.nl/giro/dumoulin-grote-verliezer-na-valpartij-in-hectische-vierde-etappe-giro~a415c36c/,Ermelo
335,1556708259,3,https://www.ad.nl/binnenland/vluchtelingen-belaagd-in-eigen-huis-in-enschede~a844bf97/,Rodenrijs
336,1556708398,4,https://www.ad.nl/politiek/timmermans-reageert-op-bekritiseerd-reclamespotje-sp-kom-met-eigen-ideeen~ae683a23/,Wieringerwerf
337,1556708555,1,https://www.ad.nl/utrecht/brandweerlieden-staan-tijdens-het-blussen-plotseling-oog-in-oog-met-een-slang~a6a0cc21c/,Puurs
338,1556708677,1,https://www.ad.nl/rotterdam/handweigering-zet-kwaad-bloed-rotterdamse-gele-hesjes-voortaan-in-het-oranje~af0059e2/,Coevorden
339,1556708693,1,https://www.ad.nl/tennis/bertens-schrijft-historie-met-toernooiwinst-in-madrid~a9fb5ddc/,Lochem
340,1556708723,1,https://www.ad.nl/binnenland/terreurverdachte-wil-niet-uit-cel-want-anders-moet-hij-ons-land-uit~a2e8993a/,Lelystad
341,1556708771,1,https://www.ad.nl/binnenland/politie-houdt-klopjacht-op-27-jarige-hagenaar-voor-moorden-in-den-haag-en-brunssummerheide~a8233639/,Hilversum
342,1556708772,3,https://www.ad.nl/auto/wordt-dit-de-duurste-porsche-ooit-op-een-klassiekerveiling~a0e96aef/,Eindhoven
343,1556708781,4,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Rotterdam
344,1556708781,3,https://www.ad.nl/utrecht/laffe-daad-kat-in-water-van-vaartsche-rijn-gegooid-brandweer-redt-het-beestje~aaf8d01f/,Sneek
345,1556708791,4,https://www.ad.nl/waterweg/vlaardingse-kapper-haci-25-redt-oudere-man-uit-zinkende-auto-iedereen-stond-te-filmen~a8302f6c/,Papendrecht
346,1556708819,2,https://www.ad.nl/politiek/ruzie-in-vvd-senaatsfractie-om-optreden-jorritsma~a97a1dfb/,Spakenburg
347,1556708925,4,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,Schiedam
348,1556708999,4,https://www.ad.nl/binnenland/niks-zo-vernederend-als-gratis-optreden-voor-een-bosje-slappe-tulpen~aa371e5c/,The Hague
349,1556709067,4,https://www.ad.nl/wetenschap/afrika-is-meer-dan-geweld-en-honger-slapende-reus-wordt-wereldspeler~ad81ee25/,'s-Hertogenbosch
350,1556709169,4,https://www.ad.nl/buitenland/may-doet-in-krant-smeekbede-aan-corbyn-om-brexitdeal-te-bereiken~a28d15e3/,Amsterdam
351,1556709243,4,https://www.ad.nl/amersfoort/miranda-zitman-voelde-zich-al-langer-ongelukkig-in-haar-relatie~a3358f60/,Amsterdam
352,1556709270,4,https://www.ad.nl/den-haag/paniek-in-bios-tijdens-film-over-aanslagen-mannen-staan-op-en-verspreiden-zich~ae961cdb/,Aalsmeer
353,1556709302,1,https://www.ad.nl/show/ed-sheeran-en-justin-bieber-beschuldigd-van-plagiaat~a43cf277/,Sliedrecht
